code,name,industry,region,list_date,ts_code,trade_date,open,high,low,close,pre_close,change,pct_change,volume,amount,turnover_rate,turnover_rate_free,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dividend_yield,dividend_yield_ttm,total_share,float_share,free_share,total_mv,circ_mv,limit_up,limit_down,adj_factor
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241218,123.75,125.1,123.0,123.53,124.05,-0.52,-0.4192,9753.55,121012.565,7.4864,7.4864,0.55,31.036,30.2641,3.522,2.6235,2.1579,,,6529.6129,1302.8302,1302.8302,806603.0815,160938.6146,148.86,99.24,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241217,126.09,126.86,123.84,124.05,127.88,-3.83,-2.995,14060.59,175529.793,10.7923,10.7923,0.65,31.1666,30.3915,3.5369,2.6345,2.167,,,6529.6129,1302.8302,1302.8302,809998.4802,161616.0863,153.46,102.3,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241216,125.38,131.47,122.34,127.88,125.14,2.74,2.1895,21837.73,277120.744,16.7618,16.7618,0.91,32.1289,31.3299,3.6461,2.7159,2.2339,,,6529.6129,1302.8302,1302.8302,835006.8977,166605.926,150.17,100.11,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241213,129.0,129.0,125.11,125.14,129.21,-4.07,-3.1499,17164.16,218161.77,13.1745,13.1745,0.7,31.4405,30.6586,3.5679,2.6577,2.186,,,6529.6129,1302.8302,1302.8302,817115.7583,163036.1712,155.05,103.37,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241212,129.11,130.8,128.38,129.21,130.05,-0.84,-0.6459,14044.28,181663.128,10.7798,10.7798,0.53,32.4631,31.6557,3.684,2.7441,2.2571,,,6529.6129,1302.8302,1302.8302,843691.2828,168338.6901,156.06,104.04,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241211,132.0,132.95,129.6,130.05,134.84,-4.79,-3.5524,22015.83,288129.303,16.8985,16.8985,0.8,32.6741,31.8615,3.7079,2.7619,2.2718,,,6529.6129,1302.8302,1302.8302,849176.1576,169433.0675,161.81,107.87,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241210,142.15,143.0,133.86,134.84,137.25,-2.41,-1.7559,32617.46,451159.286,25.0358,25.0358,1.24,33.8775,33.035,3.8445,2.8637,2.3554,,,6529.6129,1302.8302,1302.8302,880453.0034,175673.6242,164.7,109.8,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241209,129.91,137.25,128.64,137.25,129.63,7.62,5.8783,33856.01,452335.276,25.9865,25.9865,1.33,34.483,33.6255,3.9132,2.9149,2.3975,,,6529.6129,1302.8302,1302.8302,896189.3705,178813.445,155.56,103.7,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241206,129.72,130.83,127.3,129.63,131.03,-1.4,-1.0685,20805.75,268683.06,15.9697,15.9697,0.71,32.5686,31.7586,3.696,2.753,2.2644,,,6529.6129,1302.8302,1302.8302,846433.7202,168885.8788,157.24,104.82,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241205,127.87,131.35,126.73,131.03,128.06,2.97,2.3192,23078.59,299171.391,17.7142,17.7142,0.67,32.9203,32.1016,3.7359,2.7828,2.2889,,,6529.6129,1302.8302,1302.8302,855575.1783,170709.8411,153.67,102.45,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241204,133.4,133.46,127.88,128.06,133.44,-5.38,-4.0318,27706.08,359575.283,21.2661,21.2661,0.67,32.1741,31.374,3.6512,2.7197,2.237,,,6529.6129,1302.8302,1302.8302,836182.228,166840.4354,160.13,106.75,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241203,133.9,137.55,133.04,133.44,134.83,-1.39,-1.0309,26441.19,356119.875,20.2952,20.2952,0.51,33.5258,32.692,3.8046,2.8339,2.331,,,6529.6129,1302.8302,1302.8302,871311.5454,173849.6619,161.8,107.86,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241202,134.0,136.57,133.3,134.83,134.43,0.4,0.2976,29631.09,399307.307,22.7436,22.7436,0.5,33.875,33.0326,3.8442,2.8635,2.3553,,,6529.6129,1302.8302,1302.8302,880387.7073,175660.5959,161.32,107.54,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241129,139.98,139.98,132.5,134.43,140.04,-5.61,-4.006,39051.64,528567.983,29.9745,29.9745,0.54,33.7745,32.9346,3.8328,2.855,2.3483,,,6529.6129,1302.8302,1302.8302,877775.8621,175139.4638,168.05,112.03,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241128,148.48,151.75,139.79,140.04,150.0,-9.96,-6.64,50179.59,727220.795,38.5158,38.5158,,35.184,34.309,3.9928,2.9741,2.4463,,,6529.6129,1302.8302,1302.8302,914406.9905,182448.3412,,,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241127,159.81,159.88,146.6,150.0,171.73,-21.73,-12.6536,62836.5,954496.368,48.2308,48.2308,,37.6864,36.7491,4.2767,3.1856,2.6203,,,6529.6129,1302.8302,1302.8302,979441.935,195424.53,,,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241126,163.88,194.88,159.0,171.73,169.0,2.73,1.6154,76363.6,1356222.756,58.6136,58.6136,,43.1459,42.0729,4.8963,3.6471,2.9998,,,6529.6129,1302.8302,1302.8302,1121330.4233,223735.0302,,,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241125,180.44,192.5,166.01,169.0,206.99,-37.99,-18.3535,70082.78,1234796.712,53.7927,53.7927,,42.46,41.404,4.8185,3.5892,2.9522,,,6529.6129,1302.8302,1302.8302,1103504.5801,220178.3038,,,1.0
301631,壹连科技,元器件,深圳,20241122,301631.SZ,20241122,205.0,240.0,205.0,206.99,72.99,134.0,183.5868,100520.0,2147871.176,77.1551,77.1551,,52.0047,50.7114,5.9016,4.396,3.6158,,,6529.6129,1302.8302,1302.8302,1351564.5742,269672.8231,,,1.0
